"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Email","email","string","Email ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","17.63%","8/7/25 9:50 AM CDT","Record Merge"
"Conference Attendance","event_name","enumeration","","properties_to_archieve","true","A.R Bernard Golf Tournament; BCI; C3; Christian Mental Health Summit; Christian Music Broadcasters; Dunham; Exponential; FCCI; For Others Event; Golf Event 1 (TPC Sawgrass) (Golf Event (Atlanta, GA)); Golf Event 2 (Augusta, GA) (Golf Event (Dallas, TX)); Ignite; Indy Race; North Coast Leadership Conference; NRB 2023; NRB 2024 (NRB); NRB 2025; Pray.com Pastor Retreat 1 (April 24) (Pray.com Pastor Retreat 1); Pray.com Pastor Retreat 2 (July 24) (Pray.com Pastor Retreat 2); Pray.com Pastor Retreat 3 (Aug 24) (Pray.com Pastor Retreat 3); Pray.com Pastor Retreat 4 (Oct 24) (Pray.com Pastor Retreat 4); RightNow Media Conference; RNA Writers Conference; SBC; Spire; Vatican/Human Flourishing; Mega Metro FL; Mega Metro AZ; Outcomes Conference; Other; XP Gathering","false","false","false","false","false","false","Declan Watts","Report (29); Sales view (2); Dependent conditional field (2); Properties v3 card (2); Controlling pipeline stage field (1)","8.1%","1/27/26 10:56 AM CST","CRM UI"
"First Right of Renewal for Next Podcast","first_right_of_renewal_for_next_podcast","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","","0%","",""
"Gift details","gift_details","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","0.09%","12/19/23 2:38 PM CST","CRM UI"
"Gift sent","gift_sent","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","","0.14%","12/19/23 2:38 PM CST","CRM UI"
"Giving","giving","enumeration","","properties_to_archieve","true","In-process of setting up; Giving set up; Wants to set up","false","false","false","false","false","false","Unknown user","","0%","",""
"Key Deal","key_deal","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Sales view (2)","0%","",""
"Line Itens Names","line_itens_names","string","","properties_to_archieve","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2)","0%","",""
"Matt 2nd chair","matt_2nd_chair","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (1)","4.97%","2/19/25 3:27 PM CST","CRM UI"
"Meeting Set ","meeting_set","string","Meeting Set ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0%","",""
"Met in person?","met_in_person_","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","","0.41%","5/14/24 2:43 PM CDT","CRM UI"
"Most recent line item name","most_recent_line_item_name","string","The name of the most recent line item associated with this deal.","properties_to_archieve","false","","true","false","true","false","false","false","Nay Luchetti","","14.22%","1/29/26 10:54 AM CST","HubSpot Calculation"
"Name","name","string","Name","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Rollup property (1)","19.19%","8/7/25 9:50 AM CDT","Record Merge"
"Need","need","enumeration","Do they have digital content that they need to share?","properties_to_archieve","true","Yes - Audio; Yes - Video; Yes - Audio and Video; Other (Ministry Match, Translation, etc); No","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (1); Controlling pipeline stage field (1)","7.13%","4/11/25 12:47 PM CDT","CRM UI"
"Negative Factors","negative_factors","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.58%","9/9/25 12:29 PM CDT","Record Merge"
"New Info","new_info","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","0%","",""
"Next Steps (AI) - Deals","next_steps__ai_last_meeting_","string","From Avoma","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (1)","6.81%","7/11/25 11:43 AM CDT","Integration"
"No Fee","no_fee","string","Mentioned or signed up for no fee's for giving","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0%","",""
"Notes","notes","string","Notes Body","properties_to_archieve","false","","false","false","false","false","false","false","Russ Kirkpatrick","Properties v3 card (1)","0.09%","3/13/24 1:54 PM CDT","CRM UI"
"Convention/Event Affiliation","nrb","enumeration","Connected with at convention, or lead generating event","properties_to_archieve","true","NRB; Other","false","false","false","false","false","false","Russ Kirkpatrick","","0.55%","3/2/25 10:12 AM CST","CRM UI"
"Outstanding Balance","outsanding_balance","enumeration","","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Properties v3 card (1)","0%","",""
"Parking Lot","parking_lot","enumeration","Items to revisit","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","0%","",""
"phone number","phone_number","string","phone number","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","","0.18%","9/1/21 11:25 AM CDT","CRM UI"
"Podcast End Date","podcast_end_date","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","","0%","",""
"Positive Factors","positive_factors","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","43.58%","9/9/25 12:29 PM CDT","Record Merge"
"Postcards ","postcards","enumeration","Postcards for launch","properties_to_archieve","true","Wants postcards; Postcards have been ordered and shipped; Wants more (Re-order); Digital assets ONLY sent; ","false","false","false","false","false","false","Unknown user","","0%","",""
"Previous ARR","previous_arr_","number","","properties_to_archieve","false","","true","false","true","false","false","false","Andrea Laurent","Calculated property (1); Dataset (2); Sales view (2); Properties v3 card (1)","6.26%","1/28/26 2:51 PM CST","HubSpot Calculation"
"Product","product","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Dataset (1); Sales view (1)","0.51%","3/27/24 2:55 PM CDT","Import"
"Product Status","product_status","string","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","","0.51%","3/27/24 2:55 PM CDT","Import"
"Product Type","product_type","enumeration","","properties_to_archieve","true","Pray Radio; PrayTV; Ministry Match (SaaS); Translations; CaaS; Studio - Professional (SaaS - Professional); Studio - Advanced (SaaS - Advanced); Title Sponsorship; Audience Development Program; Radio & TV (Bundle); Bulk Subscriptions; Ad Placement; PLG","false","false","false","false","false","false","Matthew Potter","Dataset (2); Sales view (3)","42.8%","9/9/25 12:29 PM CDT","Record Merge"
"Qualified","qualified","enumeration","Has this opportunity been qualified?","properties_to_archieve","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Automation platform flow (1)","20.71%","8/7/25 9:50 AM CDT","Record Merge"
"Relationship Score","relationship_score","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","67.79%","9/9/25 12:29 PM CDT","Record Merge"
"Renewal Date","renewal_date","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Dataset (1); Properties v3 card (1)","0%","",""
"Sales Owner","sales_owner","enumeration","","properties_to_archieve","false","","false","false","false","true","false","false","Declan Watts","Properties v3 card (1)","0%","6/28/23 5:05 PM CDT","Import"
"SDR Support","sdr_support","enumeration","Did an SDR book the meeting that led to this qualified deal?","properties_to_archieve","true","Katie Everett; Michelle Evans; Patrick Duggan","false","false","false","false","false","false","Declan Watts","Report (1); Properties v3 card (1)","1.61%","12/26/23 11:49 AM CST","Record Merge"
"Segmentation","segmentation","enumeration","","properties_to_archieve","true","Whale/Elephant; Deer; Other; Education (University); Healthcare; Mission","false","false","false","false","false","false","Andrea Laurent","Automation platform flow (1); Report (13); Sales view (2)","53.52%","12/17/25 9:36 AM CST","Record Merge"
"Service Start Date","service_start_date","date","","properties_to_archieve","true","","false","false","false","false","false","false","Declan Watts","Rollup property (1); Automation platform flow (2); Report (1); Dataset (4); Sales view (1); Properties v3 card (2)","14.17%","1/29/26 8:29 AM CST","Workflow"
"Source","source","string","How did this contact hear about pray.com","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Automation platform flow (2); Report (13); Sales view (6)","55.73%","10/21/25 9:13 AM CDT","Workflow"
"Source Detail","source_detail","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","Dependent conditional field (2)","17.3%","9/9/25 12:29 PM CDT","Record Merge"
"State","state","string","State of church ","properties_to_archieve","true","","false","false","false","false","false","false","Unknown user","Sales view (6)","20.25%","9/9/25 12:29 PM CDT","Record Merge"
